n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,6,NONE,inf,100,0.4714293479919433,0.3866,3488.6729,1.0829,0.5532,0.1185,0.6162,0.3628,0.3633,0.2276,0.8994,0.3633,0.3472,ExKMC,s-set2_y.zip
2,6,NONE,inf,20,0.1778321266174316,0.3866,3488.6729,1.0829,0.5532,0.1185,0.6162,0.3628,0.3633,0.2276,0.8994,0.3633,0.3472,ExKMC,s-set2_y.zip
2,8,IMM,1000.0,100,0.4177181720733642,0.3871,3501.435,1.0834,0.5538,0.1177,0.6081,0.3578,0.3584,0.2246,0.8857,0.3584,0.3457,ExKMC,s-set2_y.zip
2,8,IMM,1000.0,20,0.4956855773925781,0.3871,3501.435,1.0834,0.5538,0.1177,0.6081,0.3578,0.3584,0.2246,0.8857,0.3584,0.3457,ExKMC,s-set2_y.zip
2,8,IMM,100.0,100,0.509371280670166,0.3888,3526.4474,1.0923,0.5601,0.1217,0.6187,0.3635,0.364,0.2285,0.894,0.364,0.3495,ExKMC,s-set2_y.zip
2,8,IMM,100.0,20,0.5565941333770752,0.3871,3501.435,1.0834,0.5538,0.1177,0.6081,0.3578,0.3584,0.2246,0.8857,0.3584,0.3457,ExKMC,s-set2_y.zip
2,8,IMM,inf,100,0.1478466987609863,0.3871,3501.435,1.0834,0.5538,0.1177,0.6081,0.3578,0.3584,0.2246,0.8857,0.3584,0.3457,ExKMC,s-set2_y.zip
2,8,IMM,inf,20,0.5569784641265869,0.3871,3501.435,1.0834,0.5538,0.1177,0.6081,0.3578,0.3584,0.2246,0.8857,0.3584,0.3457,ExKMC,s-set2_y.zip
2,8,NONE,1000.0,100,0.5828096866607666,0.3865,3491.6084,1.0841,0.5534,0.1173,0.6069,0.3572,0.3577,0.2242,0.8845,0.3577,0.3453,ExKMC,s-set2_y.zip
2,8,NONE,1000.0,20,0.6028518676757812,0.3865,3491.6084,1.0841,0.5534,0.1173,0.6069,0.3572,0.3577,0.2242,0.8845,0.3577,0.3453,ExKMC,s-set2_y.zip
2,8,NONE,100.0,100,0.3720619678497314,0.3888,3526.4474,1.0923,0.5601,0.1217,0.6187,0.3635,0.364,0.2285,0.894,0.364,0.3495,ExKMC,s-set2_y.zip
2,8,NONE,100.0,20,0.5651133060455322,0.3865,3491.6084,1.0841,0.5534,0.1173,0.6069,0.3572,0.3577,0.2242,0.8845,0.3577,0.3453,ExKMC,s-set2_y.zip
2,8,NONE,inf,100,0.1976690292358398,0.3865,3491.6084,1.0841,0.5534,0.1173,0.6069,0.3572,0.3577,0.2242,0.8845,0.3577,0.3453,ExKMC,s-set2_y.zip
2,8,NONE,inf,20,0.197322130203247,0.3865,3491.6084,1.0841,0.5534,0.1173,0.6069,0.3572,0.3577,0.2242,0.8845,0.3577,0.3453,ExKMC,s-set2_y.zip
4,10,IMM,1000.0,100,0.7186424732208252,0.4462,5480.9638,0.7793,0.8053,0.3181,1.2501,0.6108,0.6116,0.4618,0.9053,0.6116,0.4797,ExKMC,s-set2_y.zip
4,10,IMM,1000.0,20,0.8874104022979736,0.4462,5480.9638,0.7793,0.8053,0.3181,1.2501,0.6108,0.6116,0.4618,0.9053,0.6116,0.4797,ExKMC,s-set2_y.zip
4,10,IMM,100.0,100,0.2399699687957763,0.4468,5481.0877,0.7801,0.806,0.32,1.256,0.6136,0.6144,0.464,0.9093,0.6144,0.4817,ExKMC,s-set2_y.zip
4,10,IMM,100.0,20,0.18648362159729,0.4462,5480.9638,0.7793,0.8053,0.3181,1.2501,0.6108,0.6116,0.4618,0.9053,0.6116,0.4797,ExKMC,s-set2_y.zip
4,10,IMM,inf,100,0.6485304832458496,0.4462,5480.9638,0.7793,0.8053,0.3181,1.2501,0.6108,0.6116,0.4618,0.9053,0.6116,0.4797,ExKMC,s-set2_y.zip
4,10,IMM,inf,20,0.5174241065979004,0.4462,5480.9638,0.7793,0.8053,0.3181,1.2501,0.6108,0.6116,0.4618,0.9053,0.6116,0.4797,ExKMC,s-set2_y.zip
4,10,NONE,1000.0,100,0.9447228908538818,0.4454,5476.7877,0.7796,0.8049,0.3164,1.2477,0.6096,0.6104,0.4609,0.9034,0.6104,0.4778,ExKMC,s-set2_y.zip
4,10,NONE,1000.0,20,0.4143860340118408,0.4454,5476.7877,0.7796,0.8049,0.3164,1.2477,0.6096,0.6104,0.4609,0.9034,0.6104,0.4778,ExKMC,s-set2_y.zip
4,10,NONE,100.0,100,0.3447630405426025,0.4458,5477.859,0.7797,0.8054,0.3179,1.2515,0.6114,0.6122,0.4623,0.9061,0.6122,0.4794,ExKMC,s-set2_y.zip
4,10,NONE,100.0,20,0.9032177925109864,0.4454,5476.7877,0.7796,0.8049,0.3164,1.2477,0.6096,0.6104,0.4609,0.9034,0.6104,0.4778,ExKMC,s-set2_y.zip
4,10,NONE,inf,100,0.1338436603546142,0.4454,5476.7877,0.7796,0.8049,0.3164,1.2477,0.6096,0.6104,0.4609,0.9034,0.6104,0.4778,ExKMC,s-set2_y.zip
4,10,NONE,inf,20,0.936304807662964,0.4454,5476.7877,0.7796,0.8049,0.3164,1.2477,0.6096,0.6104,0.4609,0.9034,0.6104,0.4778,ExKMC,s-set2_y.zip
4,12,IMM,1000.0,100,0.1855115890502929,0.4463,5482.348,0.7793,0.8054,0.3181,1.2502,0.6108,0.6116,0.4618,0.9053,0.6116,0.4798,ExKMC,s-set2_y.zip
