n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,euclidean,single,0.0240528583526611,-0.1989,153.8601,0.8038,0.9501,0.8926,0.639,0.8722,0.8731,1.0,0.7748,0.8731,0.9614,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,ward,0.0468480587005615,0.4071,2376.7464,0.8346,0.4314,0.0984,0.639,0.4138,0.4159,1.0,0.2625,0.4159,0.3719,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,ward,0.0477995872497558,0.4071,2376.7464,0.8346,0.4314,0.0984,0.639,0.4138,0.4159,1.0,0.2625,0.4159,0.3719,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,ward,0.0480601787567138,0.4071,2376.7464,0.8346,0.4314,0.0984,0.639,0.4138,0.4159,1.0,0.2625,0.4159,0.3719,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
12,euclidean,ward,0.0476288795471191,0.4071,2376.7464,0.8346,0.4314,0.0984,0.639,0.4138,0.4159,1.0,0.2625,0.4159,0.3719,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,average,0.0406322479248046,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,average,0.0407111644744873,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,average,0.0406708717346191,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,average,0.0408148765563964,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,complete,0.0380945205688476,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,complete,0.0397329330444335,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
2,correlation,complete,0.0396845340728759,0.3461,1114.1953,1.2212,0.5482,0.0963,0.1564,0.2343,0.2349,0.2447,0.2258,0.2349,0.6164,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
