eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,10,correlation,auto,4,0.0222907066345214,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,,,skl_DBSCAN,triangle1_y.zip
0.5,10,correlation,auto,4,0.0187697410583496,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,correlation,auto,4,0.0185840129852294,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,correlation,auto,4,0.0202882289886474,0.3738,328.1825,1.0134,0.6267,0.3181,0.4992,0.5032,0.5039,0.3601,0.8392,0.5039,0.6111,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,cosine,auto,4,0.0184133052825927,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,,,skl_DBSCAN,triangle1_y.zip
0.5,10,cosine,auto,4,0.0144145488739013,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,cosine,auto,4,0.0145118236541748,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,cosine,auto,4,0.0154573917388916,0.0,0.0,0.0,0.2492,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4992,inf,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,euclidean,auto,4,0.013052225112915,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,triangle1_y.zip
0.5,10,euclidean,auto,4,0.0074179172515869,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,euclidean,auto,4,0.0073802471160888,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,triangle1_y.zip
0.5,10,euclidean,auto,4,0.0073678493499755,0.7832,6305.5516,0.3684,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,triangle1_y.zip
